"portal_user_id","age_range","gender","tags"
"aaa7-299","60+","Female","[""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Dementia & Alzheimer's"", ""Emotions"", ""Future Planning"", ""Hoarding"", ""Irritability"", ""Local Resources"", ""Mealtime"", ""Mental Changes"", ""Physical Changes"", ""Raising Grandchildren""]"
"newyork-933","60+","Female","[""Activities"", ""Aging"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Dressing"", ""Emotions"", ""Hallucinations"", ""Local Resources"", ""Loneliness"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Oral Care"", ""Repetition"", ""Stroke"", ""Toileting"", ""UTIs""]"
"wisconsin-1159","36-45","Female","[""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Dressing"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Irritability"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mobility"", ""Oral Care"", ""Parkinson's"", ""Repetition"", ""Resisting Care"", ""Stroke"", ""Toileting"", ""Wandering"", ""Withdrawing""]"
"newyork-936","60+","male","[""Abuse"", ""Aging"", ""Agitation"", ""Anxiety"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Doctors"", ""Driving"", ""Emotions"", ""Future Planning"", ""Heart Health"", ""Hoarding"", ""Irritability"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Stroke"", ""Withdrawing""]"
"kern-1109","36-45","female","[""Activities"", ""Bathing"", ""Caring for Kids"", ""Developmental Disabilities"", ""Dressing"", ""Emotions"", ""Future Planning"", ""Local Resources"", ""Mealtime"", ""Medications"", ""Mobility"", ""Oral Care"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Self-Care"", ""Toileting"", ""Work""]"
"aaa7-303","NA","NA","[""Abuse"", ""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Driving"", ""Emotions"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Raising Grandchildren"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering"", ""Withdrawing"", ""Work""]"
"seniorresources-300","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health""]"
"newyork-939","46-60","Female","[""Activities"", ""Local Resources""]"
"northcarolina-1121","26-35","Female","[""Activities"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Dressing"", ""Irritability"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mobility"", ""Oral Care"", ""Repetition"", ""Stroke"", ""Toileting"", ""Wandering""]"
"northcarolina-1123","46-60","Female","[""Aggression"", ""Agitation"", ""Dementia & Alzheimer's"", ""Irritability""]"
"northcarolina-1125","60+","Female","[""Activities"", ""Bathing"", ""Dementia & Alzheimer's"", ""Dressing"", ""Emotions"", ""Local Resources"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Relationships"", ""Self-Care"", ""Skin"", ""Toileting"", ""UTIs"", ""Work""]"
"trident-297","46-60","male","[""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Dementia & Alzheimer's"", ""Irritability"", ""Repetition"", ""Withdrawing""]"
"sarpc-300","46-60","Female","[""Activities"", ""Aging"", ""Agitation"", ""Anxiety"", ""Bathing"", ""Dressing"", ""Emotions"", ""Falls"", ""Local Resources"", ""Loneliness"", ""Mealtime"", ""Medications"", ""Mobility"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Self-Care"", ""Stroke"", ""Toileting"", ""UTIs"", ""Withdrawing""]"
"hoco-369","36-45","Female","[""Activities"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Emotions"", ""Heart Health"", ""Mental Illness"", ""Relationships"", ""Repetition"", ""Self-Care"", ""Stroke"", ""Work""]"
"newyork-942","46-60","male","[""Activities"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Medications"", ""Mobility"", ""Prescriptions"", ""Stroke""]"
"demo-292","36-45","Female","[""Activities"", ""Aging"", ""Bathing"", ""Bedsores"", ""Developmental Disabilities"", ""Hospitals"", ""Mental Changes"", ""Parkinson's"", ""Raising Grandchildren""]"
"esmv-356","26-35","Female","[""Activities"", ""Aging"", ""Agitation"", ""Anxiety"", ""Boredom"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Falls"", ""Fraud & Scams"", ""Heart Health"", ""Hoarding"", ""Irritability"", ""Mealtime"", ""Medications"", ""Moving & Transfers"", ""Repetition"", ""Wandering"", ""Withdrawing""]"
"newyork-943","60+","Female","[""Aging"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Dressing"", ""Heart Health"", ""Mobility"", ""Resisting Care"", ""Toileting""]"
"seagoaaa-268","60+","Male","[""Driving"", ""Local Resources"", ""Resisting Care""]"
"wisconsin-1162","46-60","Female","[""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Dressing"", ""Irritability"", ""Mealtime"", ""Mobility"", ""Toileting""]"
"seniorresources-301","60+","female","[""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Emotions"", ""Falls"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Stroke"", ""Wandering"", ""Withdrawing"", ""Work""]"
"newyork-947","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Stroke""]"
"newyork-948","46-60","Female","[""Agitation"", ""Anger"", ""Anxiety"", ""Boredom"", ""Dementia & Alzheimer's"", ""Hallucinations"", ""Irritability"", ""Loneliness""]"
"dayton-695","60+","Female","[""Activities"", ""Aging"", ""Anxiety"", ""Boredom"", ""Dementia & Alzheimer's"", ""Emotions"", ""Falls"", ""Future Planning"", ""Local Resources"", ""Loneliness"", ""Mental Changes"", ""Mobility""]"
"aaa7-310","46-60","male","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Emotions"", ""Local Resources"", ""Prescriptions"", ""Stroke""]"
"aaa7-325","36-45","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Lung Health"", ""Stroke""]"
"newyork-949","46-60","Female","[""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Boredom"", ""Dementia & Alzheimer's"", ""Irritability"", ""Loneliness"", ""Oral Care"", ""Parkinson's"", ""Toileting"", ""Wandering"", ""Withdrawing""]"
"wisconsin-1164","46-60","female","[""Anxiety"", ""Bathing"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Emotions"", ""Falls"", ""Future Planning"", ""Heart Health"", ""Hospice"", ""Irritability"", ""Local Resources"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Pain"", ""Prescriptions"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Toileting"", ""UTIs"", ""Withdrawing""]"
"northcarolina-1126","26-35","Male","[""Activities"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Dressing"", ""Hallucinations"", ""Irritability"", ""Loneliness"", ""Mealtime"", ""Medications"", ""Mobility"", ""Repetition""]"
"rivaaa-349","60+","Female","[""Abuse"", ""Activities"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Doctors"", ""Dressing"", ""Driving"", ""Emotions"", ""End of Life Care"", ""Fraud & Scams"", ""Future Planning"", ""Hoarding"", ""Kidney Disease"", ""Local Resources"", ""Loneliness"", ""Mental Illness"", ""Mobility"", ""Pain"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Self-Care"", ""Skin"", ""Toileting"", ""UTIs"", ""Withdrawing""]"
"newyork-951","60+","Female","[""Driving"", ""Emotions"", ""Falls"", ""Future Planning"", ""Hoarding"", ""Local Resources"", ""Loneliness"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Power of Attorney"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""UTIs"", ""Work""]"
"sarpc-301","46-60","Female","[""Aging"", ""Diabetes"", ""Falls"", ""Heart Health"", ""Lung Health"", ""Mealtime"", ""Skin"", ""UTIs""]"
"wisconsin-1166","26-35","male","[""Activities"", ""Aggression"", ""Aging"", ""Anger"", ""Anxiety"", ""Boredom"", ""Developmental Disabilities"", ""Dressing"", ""Falls"", ""Future Planning"", ""Hallucinations"", ""Hospitals"", ""Irritability"", ""Loneliness"", ""Mealtime"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Raising Grandchildren"", ""Relationships"", ""Self-Care""]"
"newyork-952","60+","Male","[""Hoarding""]"
"esmv-357","46-60","male","[""Activities"", ""Aging"", ""Bathing"", ""Dementia & Alzheimer's"", ""Driving"", ""Emotions"", ""Fraud & Scams"", ""Future Planning"", ""Hoarding"", ""Local Resources"", ""Mental Changes"", ""Power of Attorney"", ""Resisting Care"", ""Self-Care"", ""Toileting"", ""UTIs""]"
"kern-1114","26-35","male","[""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Emotions"", ""Falls"", ""Future Planning"", ""Heart Health"", ""Hospitals"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Toileting"", ""UTIs"", ""Work""]"
"wisconsin-1167","46-60","Male","[""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Dressing"", ""Emotions"", ""Falls"", ""Future Planning"", ""Heart Health"", ""Irritability"", ""Local Resources"", ""Lung Health"", ""Mental Changes"", ""Mobility"", ""Physical Changes"", ""Power of Attorney"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Toileting"", ""Wandering""]"
"newyork-953","46-60","Male","[""Activities"", ""Bathing"", ""Dressing"", ""Mealtime"", ""Mental Changes"", ""Mobility"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Skin"", ""Toileting""]"
"hoco-370","46-60","Female","[""Activities"", ""Dementia & Alzheimer's"", ""Emotions"", ""Fraud & Scams"", ""Future Planning"", ""Local Resources"", ""Mealtime"", ""Mental Changes"", ""Moving & Transfers"", ""Oral Care"", ""Physical Changes"", ""Repetition"", ""Self-Care"", ""Work""]"
"newyork-954","60+","Female","[""Bathing"", ""Dressing"", ""Mealtime"", ""Medications"", ""Mobility"", ""Oral Care"", ""Stroke"", ""Toileting""]"
"aaa7-344","46-60","Female","[""Abuse"", ""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Driving"", ""Emotions"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Raising Grandchildren"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering"", ""Withdrawing"", ""Work""]"
"newyork-955","60+","male","[""Future Planning"", ""Local Resources"", ""Power of Attorney""]"
"washington-510","60+","Female","[""Activities"", ""Local Resources"", ""Medications"", ""Physical Changes"", ""Repetition"", ""UTIs""]"
"newyork-957","26-35","other","[""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Doctors"", ""Dressing"", ""Emotions"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Hospitals"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Toileting"", ""UTIs"", ""Withdrawing"", ""Work""]"
"esmv-358","60+","Female","[""Activities"", ""Aging"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Dressing"", ""Hallucinations"", ""Mealtime"", ""Medications"", ""Mobility"", ""Toileting"", ""Withdrawing""]"
"newyork-958","60+","Female","[""Activities"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Hoarding"", ""Irritability"", ""Lung Health"", ""Resisting Care""]"
"newyork-959","46-60","Female","[""Aging"", ""Agitation"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Doctors"", ""Dressing"", ""Emotions"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Heart Health"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Mental Changes"", ""Mobility"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Toileting"", ""UTIs""]"
"newyork-960","60+","Female","[""Activities"", ""Agitation"", ""Bathing"", ""Developmental Disabilities"", ""Dressing"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Physical Changes"", ""Raising Grandchildren"", ""Stroke"", ""Toileting""]"
"aaa7-348","46-60","male","[""Abuse"", ""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Driving"", ""Emotions"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Raising Grandchildren"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering"", ""Withdrawing"", ""Work""]"
"washington-512","46-60","female","[""Activities"", ""Agitation"", ""Anxiety"", ""Bathing"", ""Dementia & Alzheimer's"", ""Mobility""]"
"dayton-698","60+","Female","[""Activities"", ""Aging"", ""Mealtime"", ""Pain"", ""Prescriptions""]"
"kern-1119","26-35","Female","[""Activities"", ""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Dressing"", ""Heart Health"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mobility"", ""Oral Care"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"esmv-359","60+","Male","[""Agitation"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Doctors"", ""Dressing"", ""Emotions"", ""Falls"", ""Future Planning"", ""Hospitals"", ""Local Resources"", ""Prescriptions"", ""Self-Care"", ""Toileting""]"
"aaa7-350","60+","Female","[""Hospice"", ""Mobility"", ""Prescriptions"", ""Resisting Care""]"
"ccsn-382","26-35","male","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Stroke""]"
"wellwise-373","26-35","female","[""Activities"", ""Dementia & Alzheimer's""]"
"wisconsin-1169","60+","Female","[""Activities"", ""Aging"", ""Bathing"", ""Lung Health"", ""Mental Changes"", ""Mobility"", ""Toileting""]"
"newyork-962","26-35","Female","[""Abuse"", ""Activities"", ""Aging"", ""Agitation"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Developmental Disabilities"", ""Doctors"", ""Dressing"", ""Emotions"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Heart Health"", ""Hoarding"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Raising Grandchildren"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering"", ""Withdrawing"", ""Work""]"
"esmv-360","60+","Female","[""Anxiety"", ""Mobility"", ""Physical Changes""]"
"aaa7-351","60+","Male","[""Aging"", ""Anxiety"", ""Boredom"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Irritability"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Mobility"", ""Stroke""]"
"kern-1121","26-35","female","[""Activities"", ""Aging"", ""Heart Health"", ""Lung Health"", ""Mealtime"", ""Pain"", ""Skin""]"
"kern-1122","18-25","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Local Resources"", ""Lung Health"", ""Parkinson's"", ""Stroke""]"
"minnesota-463","60+","male","[""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Dressing"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Irritability"", ""Loneliness"", ""Mealtime"", ""Medications"", ""Mobility"", ""Oral Care"", ""Raising Grandchildren"", ""Repetition"", ""Resisting Care"", ""Stroke"", ""Toileting"", ""Wandering"", ""Withdrawing""]"
"jayhawk-318","60+","Female","[""Activities"", ""Agitation"", ""Dementia & Alzheimer's""]"
"newyork-965","60+","Female","[""Activities"", ""Aging"", ""Bathing"", ""Bedsores"", ""Developmental Disabilities"", ""Dressing"", ""Heart Health"", ""Lung Health"", ""Mealtime"", ""Mental Changes"", ""Mobility"", ""Oral Care"", ""Physical Changes"", ""Skin"", ""UTIs""]"
"northcarolina-1133","46-60","Female","[""Activities"", ""Aging"", ""Anxiety"", ""Bathing"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mobility"", ""Stroke""]"
